;caseID;action;type;play_pattern;under_pressure;shot_assist;length;recipient;startTime;period;minute;duration;endTime;possession_team;team_action;player;body_part;start_X;start_Y;end_X;end_Y;result;home_team;away_team;action_type;action_count;action_type_count;gameID;action_result;action_type_result;zoneStart;zoneEnd
82;7530109;Pass;None;From Throw In;True;None;17.464249;Josh Risdon;2023-12-01 00:07:13.520;2;52;1.76;2023-12-01 00:07:15.280;Australia;Australia;Mathew Leckie;Right Foot;97.0;76.0;113.0;69.0;None;Australia;France;Pass_None;Pass_12;Pass_None_9;7530;Pass_None;Pass_None_None;Zone 11;Zone 12
83;7530109;Pass;None;From Throw In;None;None;27.018513;Andrew Nabbout;2023-12-01 00:07:15.320;2;52;1.32;2023-12-01 00:07:16.640;Australia;Australia;Josh Risdon;Right Foot;111.0;70.0;112.0;43.0;Incomplete;Australia;France;Pass_None;Pass_13;Pass_None_10;7530;Pass_Incomplete;Pass_None_Incomplete;Zone 12;Zone 8
84;753011;Pass;Interception;Regular Play;None;None;11.045361;Robbie Kruse;2023-12-01 00:04:52.249;1;4;1.187;2023-12-01 00:04:53.436;Australia;Australia;Aaron Mooy;Left Foot;73.0;4.0;84.0;3.0;Incomplete;Australia;France;Pass_Interception;Pass_1;Pass_Interception_1;7530;Pass_Incomplete;Pass_Interception_Incomplete;Zone 3;Zone 3
85;753011;Pass;Recovery;Regular Play;None;None;8.246211;;2023-12-01 00:04:53.436;1;4;0.64;2023-12-01 00:04:54.076;Australia;France;Benjamin Pavard;Right Foot;37.0;78.0;45.0;80.0;Out;Australia;France;Pass_Recovery;Pass_2;Pass_Recovery_1;7530;Pass_Out;Pass_Recovery_Out;Zone 10;Zone 10
86;7530110;Ball Recovery;None;Regular Play;None;None;;;2023-12-01 00:07:16.640;2;52;;2023-12-01 00:07:16.640;France;France;Raphaël Varane;;9.0;38.0;;;None;Australia;France;Ball Recovery_None;Ball Recovery_1;Ball Recovery_None_1;7530;Ball Recovery_None;Ball Recovery_None_None;Zone 5;Zone 12
87;7530110;Pass;None;Regular Play;None;None;28.84441;Ousmane Dembélé;2023-12-01 00:07:18.213;2;52;2.066;2023-12-01 00:07:20.279;France;France;Raphaël Varane;Right Foot;9.0;39.0;33.0;55.0;None;Australia;France;Pass_None;Pass_1;Pass_None_1;7530;Pass_None;Pass_None_None;Zone 5;Zone 6
88;7530110;Foul Committed;None;Regular Play;None;None;;;2023-12-01 00:07:20.400;2;52;;2023-12-01 00:07:20.400;France;Australia;Aziz Eraltay Behich;;87.0;23.0;;;None;Australia;France;Foul Committed_None;Foul Committed_1;Foul Committed_None_1;7530;Foul Committed_None;Foul Committed_None_None;Zone 7;Zone 12
89;7530111;Pass;None;Regular Play;None;None;22.847319;Benjamin Pavard;2023-12-01 00:07:55.373;2;52;1.159;2023-12-01 00:07:56.532;France;France;Corentin Tolisso;Right Foot;50.0;68.0;71.0;77.0;None;Australia;France;Pass_None;Pass_1;Pass_None_1;7530;Pass_None;Pass_None_None;Zone 10;Zone 11
90;7530111;Pass;None;Regular Play;None;None;30.149628;Ousmane Dembélé;2023-12-01 00:07:57.240;2;52;2.76;2023-12-01 00:08:00.000;France;France;Benjamin Pavard;Right Foot;72.0;75.0;102.0;78.0;Incomplete;Australia;France;Pass_None;Pass_2;Pass_None_2;7530;Pass_Incomplete;Pass_None_Incomplete;Zone 11;Zone 12
91;7530111;Interception;None;Regular Play;None;None;;;2023-12-01 00:08:00.000;2;53;;2023-12-01 00:08:00.000;France;Australia;Mark Milligan;;19.0;3.0;;;Lost Out;Australia;France;Interception_None;Interception_1;Interception_None_1;7530;Interception_Lost Out;Interception_None_Lost Out;Zone 2;Zone 12
92;7530112;Pass;Throw-in;From Throw In;None;None;11.045361;Corentin Tolisso;2023-12-01 00:08:09.120;2;53;1.08;2023-12-01 00:08:10.200;France;France;Benjamin Pavard;;102.0;80.0;91.0;79.0;None;Australia;France;Pass_Throw-in;Pass_1;Pass_Throw-in_1;7530;Pass_None;Pass_Throw-in_None;Zone 12;Zone 11
93;7530112;Pressure;None;From Throw In;None;None;;;2023-12-01 00:08:10.200;2;53;1.013;2023-12-01 00:08:11.213;France;Australia;Robbie Kruse;;20.0;12.0;;;None;Australia;France;Pressure_None;Pressure_1;Pressure_None_1;7530;Pressure_None;Pressure_None_None;Zone 2;Zone 12
94;7530112;Pressure;None;From Throw In;None;None;;;2023-12-01 00:08:10.280;2;53;0.72;2023-12-01 00:08:11.000;France;Australia;Tom Rogić;;26.0;12.0;;;None;Australia;France;Pressure_None;Pressure_2;Pressure_None_2;7530;Pressure_None;Pressure_None_None;Zone 2;Zone 12
95;7530112;Pass;None;From Throw In;True;None;5.0;Benjamin Pavard;2023-12-01 00:08:10.960;2;53;0.52;2023-12-01 00:08:11.480;France;France;Corentin Tolisso;Right Foot;100.0;74.0;103.0;78.0;None;Australia;France;Pass_None;Pass_2;Pass_None_1;7530;Pass_None;Pass_None_None;Zone 11;Zone 12
96;7530112;Pass;None;From Throw In;None;None;12.806249;;2023-12-01 00:08:11.480;2;53;1.44;2023-12-01 00:08:12.920;France;France;Benjamin Pavard;Right Foot;103.0;78.0;93.0;70.0;Unknown;Australia;France;Pass_None;Pass_3;Pass_None_2;7530;Pass_Unknown;Pass_None_Unknown;Zone 12;Zone 11
97;7530112;Foul Committed;None;From Throw In;None;None;;;2023-12-01 00:08:13.333;2;53;;2023-12-01 00:08:13.333;France;France;Benjamin Pavard;;96.0;69.0;;;None;Australia;France;Foul Committed_None;Foul Committed_1;Foul Committed_None_1;7530;Foul Committed_None;Foul Committed_None_None;Zone 11;Zone 12
98;7530113;Pass;None;Regular Play;None;None;9.899495;Mark Milligan;2023-12-01 00:08:32.080;2;53;1.8;2023-12-01 00:08:33.880;Australia;Australia;Mathew Ryan;Right Foot;16.0;25.0;23.0;18.0;None;Australia;France;Pass_None;Pass_1;Pass_None_1;7530;Pass_None;Pass_None_None;Zone 5;Zone 6
99;7530113;Pass;None;Regular Play;None;None;19.416489;Aziz Eraltay Behich;2023-12-01 00:08:40.320;2;53;1.48;2023-12-01 00:08:41.800;Australia;Australia;Mark Milligan;Right Foot;43.0;20.0;54.0;4.0;None;Australia;France;Pass_None;Pass_2;Pass_None_2;7530;Pass_None;Pass_None_None;Zone 6;Zone 2
100;7530113;Pressure;None;Regular Play;None;None;;;2023-12-01 00:08:42.453;2;53;0.48;2023-12-01 00:08:42.933;Australia;France;Ousmane Dembélé;;66.0;75.0;;;None;Australia;France;Pressure_None;Pressure_1;Pressure_None_1;7530;Pressure_None;Pressure_None_None;Zone 11;Zone 12
101;7530113;Pass;None;Regular Play;True;None;36.359318;Andrew Nabbout;2023-12-01 00:08:42.560;2;53;2.093;2023-12-01 00:08:44.653;Australia;Australia;Aziz Eraltay Behich;Left Foot;54.0;4.0;85.0;23.0;Incomplete;Australia;France;Pass_None;Pass_3;Pass_None_3;7530;Pass_Incomplete;Pass_None_Incomplete;Zone 2;Zone 7
102;7530114;Pass;Recovery;From Counter;None;None;17.464249;Benjamin Pavard;2023-12-01 00:08:44.653;2;53;0.627;2023-12-01 00:08:45.280;France;France;Raphaël Varane;Right Foot;36.0;58.0;43.0;74.0;None;Australia;France;Pass_Recovery;Pass_1;Pass_Recovery_1;7530;Pass_None;Pass_Recovery_None;Zone 6;Zone 10
103;7530114;Pass;None;From Counter;None;None;12.083046;N'Golo Kanté;2023-12-01 00:08:45.280;2;53;1.213;2023-12-01 00:08:46.493;France;France;Benjamin Pavard;Right Foot;43.0;74.0;48.0;63.0;None;Australia;France;Pass_None;Pass_2;Pass_None_1;7530;Pass_None;Pass_None_None;Zone 10;Zone 6
104;7530114;Dribbled Past;None;From Counter;None;None;;;2023-12-01 00:08:47.453;2;53;;2023-12-01 00:08:47.453;France;Australia;Aaron Mooy;;75.0;21.0;;;None;Australia;France;Dribbled Past_None;Dribbled Past_1;Dribbled Past_None_1;7530;Dribbled Past_None;Dribbled Past_None_None;Zone 7;Zone 12
105;7530114;Dribble;None;From Counter;None;None;;;2023-12-01 00:08:47.453;2;53;;2023-12-01 00:08:47.453;France;France;N'Golo Kanté;;46.0;60.0;;;Complete;Australia;France;Dribble_None;Dribble_1;Dribble_None_1;7530;Dribble_Complete;Dribble_None_Complete;Zone 6;Zone 12
106;7530114;Pass;None;From Counter;None;None;21.213203;Paul Labile Pogba;2023-12-01 00:08:48.840;2;53;1.413;2023-12-01 00:08:50.253;France;France;N'Golo Kanté;Right Foot;48.0;61.0;63.0;46.0;None;Australia;France;Pass_None;Pass_3;Pass_None_2;7530;Pass_None;Pass_None_None;Zone 6;Zone 7
107;7530114;Pass;None;From Counter;None;None;34.43835;Antoine Griezmann;2023-12-01 00:08:51.360;2;53;2.36;2023-12-01 00:08:53.720;France;France;Paul Labile Pogba;Right Foot;71.0;49.0;102.0;34.0;None;Australia;France;Pass_None;Pass_4;Pass_None_3;7530;Pass_None;Pass_None_None;Zone 7;Zone 8
108;7530114;Pressure;None;From Counter;None;None;;;2023-12-01 00:08:53.093;2;53;0.746;2023-12-01 00:08:53.839;France;Australia;Josh Risdon;;25.0;49.0;;;None;Australia;France;Pressure_None;Pressure_1;Pressure_None_1;7530;Pressure_None;Pressure_None_None;Zone 6;Zone 12
109;7530114;Foul Committed;None;From Counter;None;None;;;2023-12-01 00:08:54.253;2;53;;2023-12-01 00:08:54.253;France;Australia;Josh Risdon;;17.0;48.0;;;None;Australia;France;Foul Committed_None;Foul Committed_1;Foul Committed_None_1;7530;Foul Committed_None;Foul Committed_None_None;Zone 5;Zone 12
110;7530115;Shot;Penalty;Other;None;None;;;2023-12-01 00:12:09.720;2;57;0.56;2023-12-01 00:12:10.280;France;France;Antoine Griezmann;Left Foot;108.0;40.0;119.0;43.5;Goal;Australia;France;Shot_Penalty;Shot_1;Shot_Penalty_1;7530;Shot_Goal;Shot_Penalty_Goal;Zone 8;Zone 8
111;7530115;Goal Keeper;Penalty Conceded;Other;None;None;;;2023-12-01 00:12:10.280;2;57;;2023-12-01 00:12:10.280;France;Australia;Mathew Ryan;;1.0;40.0;;;No Touch;Australia;France;Goal Keeper_Penalty Conceded;Goal Keeper_1;Goal Keeper_Penalty Conceded_1;7530;Goal Keeper_No Touch;Goal Keeper_Penalty Conceded_No Touch;Zone 5;Zone 12
112;7530116;Pass;Kick Off;From Kick Off;None;None;9.848858;Mile Jedinak;2023-12-01 00:13:02.320;2;58;0.8;2023-12-01 00:13:03.120;Australia;Australia;Tom Rogić;Left Foot;60.0;41.0;51.0;45.0;None;Australia;France;Pass_Kick Off;Pass_1;Pass_Kick Off_1;7530;Pass_None;Pass_Kick Off_None;Zone 7;Zone 6
113;7530116;Pass;None;From Kick Off;None;None;20.808653;Mark Milligan;2023-12-01 00:13:04.200;2;58;1.36;2023-12-01 00:13:05.560;Australia;Australia;Mile Jedinak;Right Foot;52.0;42.0;40.0;25.0;None;Australia;France;Pass_None;Pass_2;Pass_None_1;7530;Pass_None;Pass_None_None;Zone 6;Zone 6
114;7530116;Pass;None;From Kick Off;None;None;18.439089;Mile Jedinak;2023-12-01 00:13:06.800;2;58;0.92;2023-12-01 00:13:07.720;Australia;Australia;Mark Milligan;Right Foot;40.0;27.0;52.0;41.0;None;Australia;France;Pass_None;Pass_3;Pass_None_2;7530;Pass_None;Pass_None_None;Zone 6;Zone 6
115;7530116;Pass;None;From Kick Off;None;None;22.472204;Trent Sainsbury;2023-12-01 00:13:07.720;2;58;1.52;2023-12-01 00:13:09.240;Australia;Australia;Mile Jedinak;Right Foot;52.0;41.0;33.0;53.0;None;Australia;France;Pass_None;Pass_4;Pass_None_3;7530;Pass_None;Pass_None_None;Zone 6;Zone 6
116;7530116;Pass;None;From Kick Off;None;None;20.615528;Tom Rogić;2023-12-01 00:13:13.320;2;58;0.72;2023-12-01 00:13:14.040;Australia;Australia;Trent Sainsbury;Right Foot;45.0;45.0;65.0;40.0;Incomplete;Australia;France;Pass_None;Pass_5;Pass_None_4;7530;Pass_Incomplete;Pass_None_Incomplete;Zone 6;Zone 7
117;7530116;Interception;None;From Kick Off;None;None;;;2023-12-01 00:13:14.040;2;58;;2023-12-01 00:13:14.040;Australia;France;Corentin Tolisso;;56.0;41.0;;;Lost In Play;Australia;France;Interception_None;Interception_1;Interception_None_1;7530;Interception_Lost In Play;Interception_None_Lost In Play;Zone 6;Zone 12
118;7530116;Pass;Recovery;From Kick Off;None;None;6.3245554;Tom Rogić;2023-12-01 00:13:14.840;2;58;1.16;2023-12-01 00:13:16.000;Australia;Australia;Aaron Mooy;Left Foot;67.0;40.0;73.0;42.0;Incomplete;Australia;France;Pass_Recovery;Pass_6;Pass_Recovery_1;7530;Pass_Incomplete;Pass_Recovery_Incomplete;Zone 7;Zone 7
119;7530117;Pass;Recovery;Regular Play;None;None;18.027756;Antoine Griezmann;2023-12-01 00:13:16.000;2;58;0.773;2023-12-01 00:13:16.773;France;France;N'Golo Kanté;Right Foot;48.0;39.0;65.0;33.0;None;Australia;France;Pass_Recovery;Pass_1;Pass_Recovery_1;7530;Pass_None;Pass_Recovery_None;Zone 6;Zone 7
120;7530117;Pass;None;Regular Play;None;None;20.880613;Kylian Mbappé Lottin;2023-12-01 00:13:18.120;2;58;1.053;2023-12-01 00:13:19.173;France;France;Antoine Griezmann;Left Foot;70.0;26.0;90.0;20.0;None;Australia;France;Pass_None;Pass_2;Pass_None_1;7530;Pass_None;Pass_None_None;Zone 7;Zone 7
121;7530117;Pressure;None;Regular Play;None;None;;;2023-12-01 00:13:18.160;2;58;2.493;2023-12-01 00:13:20.653;France;Australia;Trent Sainsbury;;40.0;58.0;;;None;Australia;France;Pressure_None;Pressure_1;Pressure_None_1;7530;Pressure_None;Pressure_None_None;Zone 6;Zone 12
122;7530117;Dribbled Past;None;Regular Play;None;None;;;2023-12-01 00:13:23.093;2;58;;2023-12-01 00:13:23.093;France;Australia;Trent Sainsbury;;6.0;53.0;;;None;Australia;France;Dribbled Past_None;Dribbled Past_1;Dribbled Past_None_1;7530;Dribbled Past_None;Dribbled Past_None_None;Zone 5;Zone 12
123;7530117;Dribble;None;Regular Play;None;None;;;2023-12-01 00:13:23.093;2;58;;2023-12-01 00:13:23.093;France;France;Kylian Mbappé Lottin;;115.0;28.0;;;Complete;Australia;France;Dribble_None;Dribble_1;Dribble_None_1;7530;Dribble_Complete;Dribble_None_Complete;Zone 8;Zone 12
124;7530117;Pass;None;Regular Play;None;True;13.453624;Antoine Griezmann;2023-12-01 00:13:23.840;2;58;1.053;2023-12-01 00:13:24.893;France;France;Kylian Mbappé Lottin;Right Foot;113.0;27.0;104.0;37.0;None;Australia;France;Pass_None;Pass_3;Pass_None_2;7530;Pass_None;Pass_None_None;Zone 8;Zone 8
125;7530117;Shot;Open Play;Regular Play;None;None;;;2023-12-01 00:13:24.920;2;58;0.48;2023-12-01 00:13:25.400;France;France;Antoine Griezmann;Left Foot;104.0;37.0;114.0;44.0;Blocked;Australia;France;Shot_Open Play;Shot_1;Shot_Open Play_1;7530;Shot_Blocked;Shot_Open Play_Blocked;Zone 8;Zone 8
126;7530117;Block;None;Regular Play;None;None;;;2023-12-01 00:13:25.400;2;58;;2023-12-01 00:13:25.400;France;Australia;Aaron Mooy;;7.0;37.0;;;None;Australia;France;Block_None;Block_1;Block_None_1;7530;Block_None;Block_None_None;Zone 5;Zone 12
127;7530117;Goal Keeper;Shot Faced;Regular Play;None;None;;;2023-12-01 00:13:25.693;2;58;;2023-12-01 00:13:25.693;France;Australia;Mathew Ryan;;2.0;42.0;2.0;43.0;None;Australia;France;Goal Keeper_Shot Faced;Goal Keeper_1;Goal Keeper_Shot Faced_1;7530;Goal Keeper_None;Goal Keeper_Shot Faced_None;Zone 5;Zone 5
128;7530117;Ball Recovery;None;Regular Play;None;None;;;2023-12-01 00:13:26.200;2;58;;2023-12-01 00:13:26.200;France;France;Antoine Griezmann;;103.0;41.0;;;None;Australia;France;Ball Recovery_None;Ball Recovery_1;Ball Recovery_None_1;7530;Ball Recovery_None;Ball Recovery_None_None;Zone 8;Zone 12
129;7530117;Pressure;None;Regular Play;None;None;;;2023-12-01 00:13:26.320;2;58;0.6;2023-12-01 00:13:26.920;France;Australia;Robbie Kruse;;15.0;40.0;;;None;Australia;France;Pressure_None;Pressure_2;Pressure_None_2;7530;Pressure_None;Pressure_None_None;Zone 5;Zone 12
130;7530117;Shot;Open Play;Regular Play;True;None;;;2023-12-01 00:13:26.920;2;58;0.8;2023-12-01 00:13:27.720;France;France;Antoine Griezmann;Right Foot;104.0;43.0;120.0;44.9;Off T;Australia;France;Shot_Open Play;Shot_2;Shot_Open Play_2;7530;Shot_Off T;Shot_Open Play_Off T;Zone 8;Zone 8
131;7530117;Goal Keeper;Shot Faced;Regular Play;None;None;;;2023-12-01 00:13:27.720;2;58;;2023-12-01 00:13:27.720;France;Australia;Mathew Ryan;;3.0;41.0;2.0;38.0;None;Australia;France;Goal Keeper_Shot Faced;Goal Keeper_2;Goal Keeper_Shot Faced_2;7530;Goal Keeper_None;Goal Keeper_Shot Faced_None;Zone 5;Zone 5
132;7530117;Ball Recovery;None;Regular Play;None;None;;;2023-12-01 00:13:28.453;2;58;;2023-12-01 00:13:28.453;France;Australia;Mathew Ryan;;1.0;34.0;;;None;Australia;France;Ball Recovery_None;Ball Recovery_2;Ball Recovery_None_2;7530;Ball Recovery_None;Ball Recovery_None_None;Zone 5;Zone 12
133;7530117;Pass;None;Regular Play;None;None;31.257;Trent Sainsbury;2023-12-01 00:13:45.453;2;58;2.106;2023-12-01 00:13:47.559;France;Australia;Mark Milligan;Right Foot;24.0;23.0;28.0;54.0;None;Australia;France;Pass_None;Pass_4;Pass_None_3;7530;Pass_None;Pass_None_None;Zone 6;Zone 6
134;7530117;Pass;None;Regular Play;None;None;19.235384;Mark Milligan;2023-12-01 00:13:50.760;2;58;1.32;2023-12-01 00:13:52.080;France;Australia;Trent Sainsbury;Right Foot;36.0;50.0;39.0;31.0;None;Australia;France;Pass_None;Pass_5;Pass_None_4;7530;Pass_None;Pass_None_None;Zone 6;Zone 6
135;7530117;Pass;None;Regular Play;None;None;25.632011;Aziz Eraltay Behich;2023-12-01 00:13:55.400;2;58;1.4;2023-12-01 00:13:56.800;France;Australia;Mark Milligan;Right Foot;51.0;29.0;60.0;5.0;None;Australia;France;Pass_None;Pass_6;Pass_None_5;7530;Pass_None;Pass_None_None;Zone 6;Zone 3
136;7530117;Pass;None;Regular Play;None;None;20.0;Mark Milligan;2023-12-01 00:13:57.560;2;58;1.72;2023-12-01 00:13:59.280;France;Australia;Aziz Eraltay Behich;Left Foot;60.0;5.0;48.0;21.0;None;Australia;France;Pass_None;Pass_7;Pass_None_6;7530;Pass_None;Pass_None_None;Zone 3;Zone 6
137;7530117;Pass;None;Regular Play;None;None;23.537205;Trent Sainsbury;2023-12-01 00:14:00.800;2;59;1.92;2023-12-01 00:14:02.720;France;Australia;Mark Milligan;Right Foot;46.0;25.0;51.0;48.0;None;Australia;France;Pass_None;Pass_8;Pass_None_7;7530;Pass_None;Pass_None_None;Zone 6;Zone 6
138;7530117;Pass;None;Regular Play;None;None;21.470911;Tom Rogić;2023-12-01 00:14:04.280;2;59;1.36;2023-12-01 00:14:05.640;France;Australia;Trent Sainsbury;Right Foot;56.0;50.0;75.0;60.0;None;Australia;France;Pass_None;Pass_9;Pass_None_8;7530;Pass_None;Pass_None_None;Zone 6;Zone 7
139;7530117;Pressure;None;Regular Play;None;None;;;2023-12-01 00:14:06.773;2;59;0.76;2023-12-01 00:14:07.533;France;France;Kylian Mbappé Lottin;;42.0;16.0;;;None;Australia;France;Pressure_None;Pressure_3;Pressure_None_3;7530;Pressure_None;Pressure_None_None;Zone 6;Zone 12
140;7530117;Foul Committed;None;Regular Play;None;None;;;2023-12-01 00:14:09.373;2;59;;2023-12-01 00:14:09.373;France;France;N'Golo Kanté;;28.0;17.0;;;None;Australia;France;Foul Committed_None;Foul Committed_1;Foul Committed_None_1;7530;Foul Committed_None;Foul Committed_None_None;Zone 6;Zone 12
141;7530118;Pass;Free Kick;From Free Kick;None;None;31.400637;;2023-12-01 00:14:58.613;2;59;1.227;2023-12-01 00:14:59.840;Australia;Australia;Aaron Mooy;Right Foot;95.0;64.0;114.0;39.0;Incomplete;Australia;France;Pass_Free Kick;Pass_1;Pass_Free Kick_1;7530;Pass_Incomplete;Pass_Free Kick_Incomplete;Zone 11;Zone 8
142;7530118;Foul Committed;None;From Free Kick;None;None;;;2023-12-01 00:14:59.840;2;59;;2023-12-01 00:14:59.840;Australia;France;Samuel Yves Umtiti;;8.0;41.0;;;None;Australia;France;Foul Committed_None;Foul Committed_1;Foul Committed_None_1;7530;Foul Committed_None;Foul Committed_None_None;Zone 5;Zone 12
143;7530119;Shot;Penalty;Other;None;None;;;2023-12-01 00:16:16.680;2;61;0.56;2023-12-01 00:16:17.240;Australia;Australia;Mile Jedinak;Right Foot;109.0;41.0;120.0;41.8;Goal;Australia;France;Shot_Penalty;Shot_1;Shot_Penalty_1;7530;Shot_Goal;Shot_Penalty_Goal;Zone 8;Zone 8
144;7530119;Goal Keeper;Penalty Conceded;Other;None;None;;;2023-12-01 00:16:17.240;2;61;;2023-12-01 00:16:17.240;Australia;France;Hugo Lloris;;1.0;40.0;;;No Touch;Australia;France;Goal Keeper_Penalty Conceded;Goal Keeper_1;Goal Keeper_Penalty Conceded_1;7530;Goal Keeper_No Touch;Goal Keeper_Penalty Conceded_No Touch;Zone 5;Zone 12
145;753012;Pass;Throw-in;From Throw In;None;None;9.848858;Andrew Nabbout;2023-12-01 00:05:16.689;1;5;1.8;2023-12-01 00:05:18.489;Australia;Australia;Aziz Eraltay Behich;;90.0;1.0;86.0;10.0;None;Australia;France;Pass_Throw-in;Pass_1;Pass_Throw-in_1;7530;Pass_None;Pass_Throw-in_None;Zone 3;Zone 3
146;753012;Pass;None;From Throw In;None;None;26.076809;Josh Risdon;2023-12-01 00:05:19.169;1;5;1.44;2023-12-01 00:05:20.609;Australia;Australia;Andrew Nabbout;Right Foot;83.0;24.0;81.0;50.0;None;Australia;France;Pass_None;Pass_2;Pass_None_1;7530;Pass_None;Pass_None_None;Zone 7;Zone 7
147;753012;Pressure;None;From Throw In;None;None;;;2023-12-01 00:05:21.729;1;5;0.599;2023-12-01 00:05:22.328;Australia;France;Paul Labile Pogba;;34.0;34.0;;;None;Australia;France;Pressure_None;Pressure_1;Pressure_None_1;7530;Pressure_None;Pressure_None_None;Zone 6;Zone 12
148;753012;Dribbled Past;None;From Throw In;None;None;;;2023-12-01 00:05:22.689;1;5;;2023-12-01 00:05:22.689;Australia;France;Paul Labile Pogba;;35.0;33.0;;;None;Australia;France;Dribbled Past_None;Dribbled Past_1;Dribbled Past_None_1;7530;Dribbled Past_None;Dribbled Past_None_None;Zone 6;Zone 12
149;753012;Dribble;None;From Throw In;None;None;;;2023-12-01 00:05:22.689;1;5;;2023-12-01 00:05:22.689;Australia;Australia;Josh Risdon;;86.0;48.0;;;Complete;Australia;France;Dribble_None;Dribble_1;Dribble_None_1;7530;Dribble_Complete;Dribble_None_Complete;Zone 7;Zone 12
150;753012;Clearance;None;From Throw In;None;None;;;2023-12-01 00:05:24.196;1;5;;2023-12-01 00:05:24.196;Australia;France;Samuel Yves Umtiti;;17.0;36.0;;;None;Australia;France;Clearance_None;Clearance_1;Clearance_None_1;7530;Clearance_None;Clearance_None_None;Zone 5;Zone 12
151;7530120;Pass;Kick Off;From Kick Off;None;None;23.409399;Samuel Yves Umtiti;2023-12-01 00:17:28.880;2;62;1.573;2023-12-01 00:17:30.453;France;France;Antoine Griezmann;Left Foot;61.0;40.0;39.0;32.0;None;Australia;France;Pass_Kick Off;Pass_1;Pass_Kick Off_1;7530;Pass_None;Pass_Kick Off_None;Zone 7;Zone 6
152;7530120;Pass;None;From Kick Off;None;None;13.0;Paul Labile Pogba;2023-12-01 00:17:33.933;2;62;0.76;2023-12-01 00:17:34.693;France;France;Samuel Yves Umtiti;Left Foot;42.0;29.0;54.0;24.0;None;Australia;France;Pass_None;Pass_2;Pass_None_1;7530;Pass_None;Pass_None_None;Zone 6;Zone 6
153;7530120;Pressure;None;From Kick Off;None;None;;;2023-12-01 00:17:34.920;2;62;1.453;2023-12-01 00:17:36.373;France;Australia;Tom Rogić;;69.0;50.0;;;None;Australia;France;Pressure_None;Pressure_1;Pressure_None_1;7530;Pressure_None;Pressure_None_None;Zone 7;Zone 12
154;7530120;Pass;None;From Kick Off;True;None;20.615528;Lucas Hernández Pi;2023-12-01 00:17:36.320;2;62;1.493;2023-12-01 00:17:37.813;France;France;Paul Labile Pogba;Left Foot;56.0;19.0;69.0;3.0;None;Australia;France;Pass_None;Pass_3;Pass_None_2;7530;Pass_None;Pass_None_None;Zone 6;Zone 3
