;caseID;action;type;play_pattern;under_pressure;shot_assist;length;recipient;startTime;minute;duration;endTime;possession_team;team_action;player;body_part;start_X;start_Y;end_X;end_Y;result;home_team;away_team;action_type;action_count;action_type_count;gameID;action_result;action_type_result;zoneStart;zoneEnd
79;7529109;Pass;None;Regular Play;None;None;7.071068;Marcelo Brozović;2023-12-01 00:15:38.920;60;0.64;2023-12-01 00:15:39.560;Croatia;Croatia;Ivan Strinić;Left Foot;85.0;8.0;80.0;13.0;None;Nigeria;Croatia;Pass_None;Pass_8;Pass_None_7;7529;Pass_None;Pass_None_None;Zone 3;Zone 3
80;7529109;Pass;None;Regular Play;None;None;9.433981;Ivan Strinić;2023-12-01 00:15:40.920;60;0.759;2023-12-01 00:15:41.679;Croatia;Croatia;Marcelo Brozović;Right Foot;83.0;14.0;88.0;6.0;None;Nigeria;Croatia;Pass_None;Pass_9;Pass_None_8;7529;Pass_None;Pass_None_None;Zone 3;Zone 3
81;7529109;Pass;None;Regular Play;None;None;5.0;Ivan Perišić;2023-12-01 00:15:44.200;60;0.72;2023-12-01 00:15:44.920;Croatia;Croatia;Ivan Strinić;Left Foot;92.0;7.0;95.0;3.0;None;Nigeria;Croatia;Pass_None;Pass_10;Pass_None_9;7529;Pass_None;Pass_None_None;Zone 3;Zone 3
82;7529109;Pass;None;Regular Play;None;None;17.0;Marcelo Brozović;2023-12-01 00:15:45.040;60;1.24;2023-12-01 00:15:46.280;Croatia;Croatia;Ivan Perišić;Left Foot;96.0;3.0;79.0;3.0;None;Nigeria;Croatia;Pass_None;Pass_11;Pass_None_10;7529;Pass_None;Pass_None_None;Zone 3;Zone 3
83;7529109;Pass;None;Regular Play;None;None;28.42534;Domagoj Vida;2023-12-01 00:15:48.040;60;1.64;2023-12-01 00:15:49.680;Croatia;Croatia;Marcelo Brozović;Right Foot;72.0;4.0;54.0;26.0;None;Nigeria;Croatia;Pass_None;Pass_12;Pass_None_11;7529;Pass_None;Pass_None_None;Zone 3;Zone 6
84;7529109;Pressure;None;Regular Play;None;None;;;2023-12-01 00:15:50.147;60;1.333;2023-12-01 00:15:51.480;Croatia;Nigeria;Odion Jude Ighalo;;62.0;52.0;;;None;Nigeria;Croatia;Pressure_None;Pressure_3;Pressure_None_3;7529;Pressure_None;Pressure_None_None;Zone 7;Zone 12
85;7529109;Pass;None;Regular Play;None;None;19.104973;Ivan Strinić;2023-12-01 00:15:52.360;60;1.12;2023-12-01 00:15:53.480;Croatia;Croatia;Domagoj Vida;Right Foot;67.0;17.0;80.0;3.0;None;Nigeria;Croatia;Pass_None;Pass_13;Pass_None_12;7529;Pass_None;Pass_None_None;Zone 7;Zone 3
86;7529109;Pass;None;Regular Play;None;None;1.0;Ivan Perišić;2023-12-01 00:15:53.520;60;0.387;2023-12-01 00:15:53.907;Croatia;Croatia;Ivan Strinić;Left Foot;80.0;3.0;81.0;3.0;Incomplete;Nigeria;Croatia;Pass_None;Pass_14;Pass_None_13;7529;Pass_Incomplete;Pass_None_Incomplete;Zone 3;Zone 3
87;7529109;Block;None;Regular Play;None;None;;;2023-12-01 00:15:53.907;60;;2023-12-01 00:15:53.907;Croatia;Nigeria;Victor Moses;;40.0;78.0;;;None;Nigeria;Croatia;Block_None;Block_1;Block_None_1;7529;Block_None;Block_None_None;Zone 10;Zone 12
88;7529109;Foul Committed;None;Regular Play;None;None;;;2023-12-01 00:15:54.347;60;;2023-12-01 00:15:54.347;Croatia;Nigeria;Victor Moses;;40.0;79.0;;;None;Nigeria;Croatia;Foul Committed_None;Foul Committed_1;Foul Committed_None_1;7529;Foul Committed_None;Foul Committed_None_None;Zone 10;Zone 12
89;752911;Pass;Throw-in;From Throw In;None;None;7.2111025;Oghenekaro Etebo;2023-12-01 00:03:36.027;3;0.973;2023-12-01 00:03:37.000;Nigeria;Nigeria;Brian Oladapo Idowu;;4.0;1.0;8.0;7.0;None;Nigeria;Croatia;Pass_Throw-in;Pass_1;Pass_Throw-in_1;7529;Pass_None;Pass_Throw-in_None;Zone 1;Zone 1
90;752911;Pass;None;From Throw In;None;None;8.944272;Brian Oladapo Idowu;2023-12-01 00:03:37.000;3;1.4;2023-12-01 00:03:38.400;Nigeria;Nigeria;Oghenekaro Etebo;Right Foot;9.0;8.0;1.0;12.0;None;Nigeria;Croatia;Pass_None;Pass_2;Pass_None_1;7529;Pass_None;Pass_None_None;Zone 1;Zone 1
91;752911;Pressure;None;From Throw In;None;None;;;2023-12-01 00:03:37.960;3;0.84;2023-12-01 00:03:38.800;Nigeria;Croatia;Ivan Perišić;;115.0;75.0;;;None;Nigeria;Croatia;Pressure_None;Pressure_1;Pressure_None_1;7529;Pressure_None;Pressure_None_None;Zone 12;Zone 12
92;752911;Pass;None;From Throw In;None;None;48.010414;Odion Jude Ighalo;2023-12-01 00:03:38.947;3;2.373;2023-12-01 00:03:41.320;Nigeria;Nigeria;Brian Oladapo Idowu;Right Foot;3.0;12.0;51.0;11.0;Incomplete;Nigeria;Croatia;Pass_None;Pass_3;Pass_None_2;7529;Pass_Incomplete;Pass_None_Incomplete;Zone 1;Zone 2
93;7529110;Pass;Free Kick;From Free Kick;None;None;48.270073;Mario Mandžukić;2023-12-01 00:17:09.200;62;1.96;2023-12-01 00:17:11.160;Croatia;Croatia;Luka Modrić;Right Foot;82.0;4.0;113.0;41.0;Incomplete;Nigeria;Croatia;Pass_Free Kick;Pass_1;Pass_Free Kick_1;7529;Pass_Incomplete;Pass_Free Kick_Incomplete;Zone 3;Zone 8
94;7529110;Clearance;None;From Free Kick;None;None;;;2023-12-01 00:17:11.160;62;;2023-12-01 00:17:11.160;Croatia;Nigeria;William Troost-Ekong;;8.0;40.0;;;None;Nigeria;Croatia;Clearance_None;Clearance_1;Clearance_None_1;7529;Clearance_None;Clearance_None_None;Zone 5;Zone 12
95;7529111;Pass;Corner;From Corner;None;True;37.363083;Mario Mandžukić;2023-12-01 00:17:42.160;62;1.6;2023-12-01 00:17:43.760;Croatia;Croatia;Ivan Rakitić;Right Foot;120.0;79.0;110.0;43.0;None;Nigeria;Croatia;Pass_Corner;Pass_1;Pass_Corner_1;7529;Pass_None;Pass_Corner_None;Zone 12;Zone 8
96;7529111;Shot;Open Play;From Corner;None;None;;;2023-12-01 00:17:43.920;62;1.72;2023-12-01 00:17:45.640;Croatia;Croatia;Mario Mandžukić;Head;112.0;44.0;120.0;34.9;Off T;Nigeria;Croatia;Shot_Open Play;Shot_1;Shot_Open Play_1;7529;Shot_Off T;Shot_Open Play_Off T;Zone 8;Zone 8
97;7529111;Goal Keeper;Shot Faced;From Corner;None;None;;;2023-12-01 00:17:45.640;62;;2023-12-01 00:17:45.640;Croatia;Nigeria;Francis Odinaka Uzoho;;1.0;39.0;1.0;40.0;None;Nigeria;Croatia;Goal Keeper_Shot Faced;Goal Keeper_1;Goal Keeper_Shot Faced_1;7529;Goal Keeper_None;Goal Keeper_Shot Faced_None;Zone 5;Zone 5
98;7529112;Pass;Goal Kick;From Goal Kick;None;None;63.788715;John Michael Nchekwube Obinna;2023-12-01 00:18:10.347;63;2.933;2023-12-01 00:18:13.280;Nigeria;Nigeria;Francis Odinaka Uzoho;Right Foot;6.0;42.0;68.0;57.0;Incomplete;Nigeria;Croatia;Pass_Goal Kick;Pass_1;Pass_Goal Kick_1;7529;Pass_Incomplete;Pass_Goal Kick_Incomplete;Zone 5;Zone 7
99;7529113;Pass;Recovery;Regular Play;None;None;16.124516;Ivan Perišić;2023-12-01 00:18:13.280;63;1.04;2023-12-01 00:18:14.320;Croatia;Croatia;Mario Mandžukić;Head;53.0;24.0;51.0;8.0;None;Nigeria;Croatia;Pass_Recovery;Pass_1;Pass_Recovery_1;7529;Pass_None;Pass_Recovery_None;Zone 6;Zone 2
100;7529113;Pressure;None;Regular Play;None;None;;;2023-12-01 00:18:15.520;63;2.039;2023-12-01 00:18:17.559;Croatia;Nigeria;Onyinye Wilfred Ndidi;;66.0;69.0;;;None;Nigeria;Croatia;Pressure_None;Pressure_1;Pressure_None_1;7529;Pressure_None;Pressure_None_None;Zone 11;Zone 12
101;7529113;Dribbled Past;None;Regular Play;None;None;;;2023-12-01 00:18:17.000;63;;2023-12-01 00:18:17.000;Croatia;Nigeria;Onyinye Wilfred Ndidi;;66.0;76.0;;;None;Nigeria;Croatia;Dribbled Past_None;Dribbled Past_1;Dribbled Past_None_1;7529;Dribbled Past_None;Dribbled Past_None_None;Zone 11;Zone 12
102;7529113;Dribble;None;Regular Play;True;None;;;2023-12-01 00:18:17.000;63;;2023-12-01 00:18:17.000;Croatia;Croatia;Ivan Perišić;;55.0;5.0;;;Complete;Nigeria;Croatia;Dribble_None;Dribble_1;Dribble_None_1;7529;Dribble_Complete;Dribble_None_Complete;Zone 2;Zone 12
103;7529113;Pass;None;Regular Play;None;None;17.117243;Luka Modrić;2023-12-01 00:18:18.440;63;1.0;2023-12-01 00:18:19.440;Croatia;Croatia;Ivan Perišić;Right Foot;63.0;10.0;61.0;27.0;None;Nigeria;Croatia;Pass_None;Pass_2;Pass_None_1;7529;Pass_None;Pass_None_None;Zone 3;Zone 7
104;7529113;Pass;None;Regular Play;None;None;23.0;Šime Vrsaljko;2023-12-01 00:18:20.360;63;1.28;2023-12-01 00:18:21.640;Croatia;Croatia;Luka Modrić;Right Foot;64.0;28.0;64.0;51.0;None;Nigeria;Croatia;Pass_None;Pass_3;Pass_None_2;7529;Pass_None;Pass_None_None;Zone 7;Zone 7
105;7529113;Pass;None;Regular Play;None;None;18.35756;Ante Rebić;2023-12-01 00:18:24.760;63;1.12;2023-12-01 00:18:25.880;Croatia;Croatia;Šime Vrsaljko;Right Foot;90.0;61.0;99.0;77.0;None;Nigeria;Croatia;Pass_None;Pass_4;Pass_None_3;7529;Pass_None;Pass_None_None;Zone 7;Zone 11
106;7529113;Miscontrol;None;Regular Play;None;None;;;2023-12-01 00:18:27.760;63;;2023-12-01 00:18:27.760;Croatia;Croatia;Ante Rebić;;100.0;76.0;;;None;Nigeria;Croatia;Miscontrol_None;Miscontrol_1;Miscontrol_None_1;7529;Miscontrol_None;Miscontrol_None_None;Zone 11;Zone 12
107;7529113;Ball Recovery;None;Regular Play;None;None;;;2023-12-01 00:18:28.840;63;;2023-12-01 00:18:28.840;Croatia;Nigeria;Ahmed Musa;;23.0;9.0;;;None;Nigeria;Croatia;Ball Recovery_None;Ball Recovery_1;Ball Recovery_None_1;7529;Ball Recovery_None;Ball Recovery_None_None;Zone 2;Zone 12
108;7529113;Foul Committed;None;Regular Play;None;None;;;2023-12-01 00:18:32.000;63;;2023-12-01 00:18:32.000;Croatia;Nigeria;Ahmed Musa;;44.0;4.0;;;None;Nigeria;Croatia;Foul Committed_None;Foul Committed_1;Foul Committed_None_1;7529;Foul Committed_None;Foul Committed_None_None;Zone 2;Zone 12
109;7529114;Pass;Free Kick;From Free Kick;None;None;8.0;Ivan Rakitić;2023-12-01 00:18:36.960;63;0.92;2023-12-01 00:18:37.880;Croatia;Croatia;Luka Modrić;Right Foot;77.0;78.0;77.0;70.0;None;Nigeria;Croatia;Pass_Free Kick;Pass_1;Pass_Free Kick_1;7529;Pass_None;Pass_Free Kick_None;Zone 11;Zone 11
110;7529114;Pass;None;From Free Kick;None;None;29.966648;Ivan Perišić;2023-12-01 00:18:40.880;63;1.227;2023-12-01 00:18:42.107;Croatia;Croatia;Ivan Rakitić;Right Foot;94.0;57.0;107.0;30.0;Incomplete;Nigeria;Croatia;Pass_None;Pass_2;Pass_None_1;7529;Pass_Incomplete;Pass_None_Incomplete;Zone 7;Zone 8
111;7529114;Clearance;None;From Free Kick;None;None;;;2023-12-01 00:18:42.107;63;;2023-12-01 00:18:42.107;Croatia;Nigeria;Abdullahi Shehu;;14.0;51.0;;;None;Nigeria;Croatia;Clearance_None;Clearance_1;Clearance_None_1;7529;Clearance_None;Clearance_None_None;Zone 5;Zone 12
112;7529115;Pass;Throw-in;From Throw In;None;None;11.045361;Ivan Perišić;2023-12-01 00:19:03.480;64;0.8;2023-12-01 00:19:04.280;Croatia;Croatia;Ivan Strinić;;100.0;2.0;99.0;13.0;None;Nigeria;Croatia;Pass_Throw-in;Pass_1;Pass_Throw-in_1;7529;Pass_None;Pass_Throw-in_None;Zone 3;Zone 3
113;7529115;Pass;None;From Throw In;None;None;47.853943;Šime Vrsaljko;2023-12-01 00:19:05.120;64;2.68;2023-12-01 00:19:07.800;Croatia;Croatia;Ivan Perišić;Right Foot;96.0;15.0;75.0;58.0;None;Nigeria;Croatia;Pass_None;Pass_2;Pass_None_1;7529;Pass_None;Pass_None_None;Zone 3;Zone 7
114;7529115;Pass;None;From Throw In;None;None;15.132746;Ante Rebić;2023-12-01 00:19:09.160;64;1.12;2023-12-01 00:19:10.280;Croatia;Croatia;Šime Vrsaljko;Right Foot;77.0;61.0;92.0;63.0;None;Nigeria;Croatia;Pass_None;Pass_3;Pass_None_2;7529;Pass_None;Pass_None_None;Zone 7;Zone 7
115;7529115;Pass;None;From Throw In;None;None;10.198039;Luka Modrić;2023-12-01 00:19:11.600;64;0.84;2023-12-01 00:19:12.440;Croatia;Croatia;Ante Rebić;Left Foot;93.0;62.0;95.0;52.0;None;Nigeria;Croatia;Pass_None;Pass_4;Pass_None_3;7529;Pass_None;Pass_None_None;Zone 7;Zone 7
116;7529115;Pass;None;From Throw In;None;None;3.6055512;Šime Vrsaljko;2023-12-01 00:19:12.480;64;0.4;2023-12-01 00:19:12.880;Croatia;Croatia;Luka Modrić;Right Foot;95.0;51.0;97.0;54.0;Incomplete;Nigeria;Croatia;Pass_None;Pass_5;Pass_None_4;7529;Pass_Incomplete;Pass_None_Incomplete;Zone 7;Zone 7
117;7529115;Block;None;From Throw In;None;None;;;2023-12-01 00:19:12.880;64;;2023-12-01 00:19:12.880;Croatia;Nigeria;Leon-Aderemi Balogun;;24.0;27.0;;;None;Nigeria;Croatia;Block_None;Block_1;Block_None_1;7529;Block_None;Block_None_None;Zone 6;Zone 12
118;7529115;Pressure;None;From Throw In;None;None;;;2023-12-01 00:19:14.642;64;0.998;2023-12-01 00:19:15.640;Croatia;Croatia;Luka Modrić;;87.0;43.0;;;None;Nigeria;Croatia;Pressure_None;Pressure_1;Pressure_None_1;7529;Pressure_None;Pressure_None_None;Zone 7;Zone 12
119;7529115;Ball Recovery;None;From Throw In;True;None;;;2023-12-01 00:19:14.880;64;;2023-12-01 00:19:14.880;Croatia;Nigeria;Oghenekaro Etebo;;31.0;33.0;;;None;Nigeria;Croatia;Ball Recovery_None;Ball Recovery_1;Ball Recovery_None_1;7529;Ball Recovery_None;Ball Recovery_None_None;Zone 6;Zone 12
120;7529115;Pressure;None;From Throw In;None;None;;;2023-12-01 00:19:17.719;64;1.08;2023-12-01 00:19:18.799;Croatia;Croatia;Marcelo Brozović;;73.0;18.0;;;None;Nigeria;Croatia;Pressure_None;Pressure_2;Pressure_None_2;7529;Pressure_None;Pressure_None_None;Zone 7;Zone 12
121;7529115;Foul Committed;None;From Throw In;None;None;;;2023-12-01 00:19:19.440;64;;2023-12-01 00:19:19.440;Croatia;Croatia;Marcelo Brozović;;71.0;14.0;;;None;Nigeria;Croatia;Foul Committed_None;Foul Committed_1;Foul Committed_None_1;7529;Foul Committed_None;Foul Committed_None_None;Zone 3;Zone 12
122;7529116;Pass;None;Regular Play;None;None;21.931713;Abdullahi Shehu;2023-12-01 00:19:32.067;64;1.24;2023-12-01 00:19:33.307;Nigeria;Nigeria;John Michael Nchekwube Obinna;Right Foot;59.0;61.0;43.0;76.0;None;Nigeria;Croatia;Pass_None;Pass_1;Pass_None_1;7529;Pass_None;Pass_None_None;Zone 6;Zone 10
123;7529116;Pass;None;Regular Play;None;None;15.0;Oghenekaro Etebo;2023-12-01 00:19:33.307;64;1.333;2023-12-01 00:19:34.640;Nigeria;Nigeria;Abdullahi Shehu;Right Foot;47.0;78.0;47.0;63.0;None;Nigeria;Croatia;Pass_None;Pass_2;Pass_None_2;7529;Pass_None;Pass_None_None;Zone 10;Zone 6
124;7529116;Pass;None;Regular Play;None;None;16.40122;William Troost-Ekong;2023-12-01 00:19:37.147;64;1.76;2023-12-01 00:19:38.907;Nigeria;Nigeria;Oghenekaro Etebo;Right Foot;46.0;59.0;33.0;49.0;None;Nigeria;Croatia;Pass_None;Pass_3;Pass_None_3;7529;Pass_None;Pass_None_None;Zone 6;Zone 6
125;7529116;Pass;None;Regular Play;None;None;32.75668;Leon-Aderemi Balogun;2023-12-01 00:19:39.467;64;1.64;2023-12-01 00:19:41.107;Nigeria;Nigeria;William Troost-Ekong;Right Foot;32.0;53.0;39.0;21.0;None;Nigeria;Croatia;Pass_None;Pass_4;Pass_None_4;7529;Pass_None;Pass_None_None;Zone 6;Zone 6
126;7529116;Pass;None;Regular Play;None;None;14.0;Onyinye Wilfred Ndidi;2023-12-01 00:19:43.107;64;0.893;2023-12-01 00:19:44.000;Nigeria;Nigeria;Leon-Aderemi Balogun;Right Foot;38.0;26.0;52.0;26.0;None;Nigeria;Croatia;Pass_None;Pass_5;Pass_None_5;7529;Pass_None;Pass_None_None;Zone 6;Zone 6
127;7529116;Pressure;None;Regular Play;None;None;;;2023-12-01 00:19:43.920;64;0.759;2023-12-01 00:19:44.679;Nigeria;Croatia;Ivan Rakitić;;67.0;54.0;;;None;Nigeria;Croatia;Pressure_None;Pressure_1;Pressure_None_1;7529;Pressure_None;Pressure_None_None;Zone 7;Zone 12
128;7529116;Pass;None;Regular Play;True;None;24.207438;Leon-Aderemi Balogun;2023-12-01 00:19:44.587;64;2.04;2023-12-01 00:19:46.627;Nigeria;Nigeria;Onyinye Wilfred Ndidi;Right Foot;53.0;25.0;38.0;6.0;None;Nigeria;Croatia;Pass_None;Pass_6;Pass_None_6;7529;Pass_None;Pass_None_None;Zone 6;Zone 2
129;7529116;Pass;None;Regular Play;None;None;24.839485;Francis Odinaka Uzoho;2023-12-01 00:19:48.187;64;2.72;2023-12-01 00:19:50.907;Nigeria;Nigeria;Leon-Aderemi Balogun;Right Foot;31.0;6.0;12.0;22.0;None;Nigeria;Croatia;Pass_None;Pass_7;Pass_None_7;7529;Pass_None;Pass_None_None;Zone 2;Zone 5
130;7529116;Pass;None;Regular Play;None;None;46.043457;Odion Jude Ighalo;2023-12-01 00:19:50.907;64;3.053;2023-12-01 00:19:53.960;Nigeria;Nigeria;Francis Odinaka Uzoho;Left Foot;12.0;22.0;58.0;24.0;Incomplete;Nigeria;Croatia;Pass_None;Pass_8;Pass_None_8;7529;Pass_Incomplete;Pass_None_Incomplete;Zone 5;Zone 6
131;7529116;Pass;Recovery;Regular Play;None;None;6.3245554;Ivan Rakitić;2023-12-01 00:19:53.960;64;2.042;2023-12-01 00:19:56.002;Nigeria;Croatia;Marcelo Brozović;Head;63.0;57.0;61.0;51.0;Incomplete;Nigeria;Croatia;Pass_Recovery;Pass_9;Pass_Recovery_1;7529;Pass_Incomplete;Pass_Recovery_Incomplete;Zone 7;Zone 7
132;7529116;Pass;Recovery;Regular Play;None;None;10.0;John Michael Nchekwube Obinna;2023-12-01 00:19:56.002;64;1.158;2023-12-01 00:19:57.160;Nigeria;Nigeria;Odion Jude Ighalo;Right Foot;60.0;30.0;60.0;40.0;None;Nigeria;Croatia;Pass_Recovery;Pass_10;Pass_Recovery_2;7529;Pass_None;Pass_Recovery_None;Zone 7;Zone 7
133;7529116;Pressure;None;Regular Play;None;None;;;2023-12-01 00:19:57.120;64;1.079;2023-12-01 00:19:58.199;Nigeria;Croatia;Ivan Perišić;;65.0;42.0;;;None;Nigeria;Croatia;Pressure_None;Pressure_2;Pressure_None_2;7529;Pressure_None;Pressure_None_None;Zone 7;Zone 12
134;7529116;Pass;None;Regular Play;True;None;10.440307;Oghenekaro Etebo;2023-12-01 00:19:57.160;64;1.08;2023-12-01 00:19:58.240;Nigeria;Nigeria;John Michael Nchekwube Obinna;Right Foot;60.0;40.0;50.0;37.0;None;Nigeria;Croatia;Pass_None;Pass_11;Pass_None_9;7529;Pass_None;Pass_None_None;Zone 7;Zone 6
135;7529116;Pass;None;Regular Play;None;None;9.433981;Onyinye Wilfred Ndidi;2023-12-01 00:19:58.240;64;0.6;2023-12-01 00:19:58.840;Nigeria;Nigeria;Oghenekaro Etebo;Right Foot;50.0;39.0;55.0;31.0;None;Nigeria;Croatia;Pass_None;Pass_12;Pass_None_10;7529;Pass_None;Pass_None_None;Zone 6;Zone 6
136;7529116;Pass;None;Regular Play;None;None;20.22375;John Michael Nchekwube Obinna;2023-12-01 00:20:00.720;65;1.52;2023-12-01 00:20:02.240;Nigeria;Nigeria;Onyinye Wilfred Ndidi;Left Foot;63.0;31.0;60.0;51.0;None;Nigeria;Croatia;Pass_None;Pass_13;Pass_None_11;7529;Pass_None;Pass_None_None;Zone 7;Zone 7
137;7529116;Pass;None;Regular Play;None;None;25.23886;Victor Moses;2023-12-01 00:20:05.787;65;1.933;2023-12-01 00:20:07.720;Nigeria;Nigeria;John Michael Nchekwube Obinna;Right Foot;74.0;65.0;95.0;79.0;None;Nigeria;Croatia;Pass_None;Pass_14;Pass_None_12;7529;Pass_None;Pass_None_None;Zone 11;Zone 11
138;7529116;Pressure;None;Regular Play;None;None;;;2023-12-01 00:20:06.800;65;0.84;2023-12-01 00:20:07.640;Nigeria;Croatia;Ivan Strinić;;21.0;6.0;;;None;Nigeria;Croatia;Pressure_None;Pressure_3;Pressure_None_3;7529;Pressure_None;Pressure_None_None;Zone 2;Zone 12
139;7529116;Pressure;None;Regular Play;None;None;;;2023-12-01 00:20:10.360;65;0.839;2023-12-01 00:20:11.199;Nigeria;Croatia;Marcelo Brozović;;23.0;13.0;;;None;Nigeria;Croatia;Pressure_None;Pressure_4;Pressure_None_4;7529;Pressure_None;Pressure_None_None;Zone 2;Zone 12
140;7529116;Pass;None;Regular Play;None;None;9.0;John Michael Nchekwube Obinna;2023-12-01 00:20:11.227;65;1.013;2023-12-01 00:20:12.240;Nigeria;Nigeria;Victor Moses;Right Foot;95.0;65.0;95.0;56.0;None;Nigeria;Croatia;Pass_None;Pass_15;Pass_None_13;7529;Pass_None;Pass_None_None;Zone 11;Zone 7
141;7529116;Pass;None;Regular Play;None;None;24.020824;Victor Moses;2023-12-01 00:20:12.760;65;3.08;2023-12-01 00:20:15.840;Nigeria;Nigeria;John Michael Nchekwube Obinna;Right Foot;96.0;58.0;120.0;57.0;Out;Nigeria;Croatia;Pass_None;Pass_16;Pass_None_14;7529;Pass_Out;Pass_None_Out;Zone 7;Zone 8
142;7529116;Pressure;None;Regular Play;None;None;;;2023-12-01 00:20:12.787;65;0.733;2023-12-01 00:20:13.520;Nigeria;Croatia;Ivan Strinić;;14.0;21.0;;;None;Nigeria;Croatia;Pressure_None;Pressure_5;Pressure_None_5;7529;Pressure_None;Pressure_None_None;Zone 5;Zone 12
143;7529116;Shield;None;Regular Play;None;None;;;2023-12-01 00:20:15.840;65;;2023-12-01 00:20:15.840;Nigeria;Croatia;Ivan Strinić;;3.0;24.0;;;None;Nigeria;Croatia;Shield_None;Shield_1;Shield_None_1;7529;Shield_None;Shield_None_None;Zone 5;Zone 12
144;7529116;Pressure;None;Regular Play;None;None;;;2023-12-01 00:20:39.587;65;1.04;2023-12-01 00:20:40.627;Nigeria;Nigeria;Brian Oladapo Idowu;;52.0;23.0;;;None;Nigeria;Croatia;Pressure_None;Pressure_6;Pressure_None_6;7529;Pressure_None;Pressure_None_None;Zone 6;Zone 12
145;7529117;Miscontrol;None;Regular Play;None;None;;;2023-12-01 00:20:40.840;65;;2023-12-01 00:20:40.840;Croatia;Croatia;Ante Rebić;;61.0;55.0;;;None;Nigeria;Croatia;Miscontrol_None;Miscontrol_1;Miscontrol_None_1;7529;Miscontrol_None;Miscontrol_None_None;Zone 7;Zone 12
146;7529117;Foul Committed;None;Regular Play;None;None;;;2023-12-01 00:20:42.947;65;;2023-12-01 00:20:42.947;Croatia;Croatia;Ante Rebić;;56.0;45.0;;;None;Nigeria;Croatia;Foul Committed_None;Foul Committed_1;Foul Committed_None_1;7529;Foul Committed_None;Foul Committed_None_None;Zone 6;Zone 12
147;7529118;Pass;Free Kick;From Free Kick;None;None;23.409399;Victor Moses;2023-12-01 00:20:47.027;65;1.4;2023-12-01 00:20:48.427;Nigeria;Nigeria;Oghenekaro Etebo;Right Foot;65.0;52.0;73.0;74.0;None;Nigeria;Croatia;Pass_Free Kick;Pass_1;Pass_Free Kick_1;7529;Pass_None;Pass_Free Kick_None;Zone 7;Zone 11
148;7529118;Pass;None;From Free Kick;None;None;17.0;Oghenekaro Etebo;2023-12-01 00:20:51.587;65;1.16;2023-12-01 00:20:52.747;Nigeria;Nigeria;Victor Moses;Right Foot;81.0;72.0;81.0;55.0;None;Nigeria;Croatia;Pass_None;Pass_2;Pass_None_1;7529;Pass_None;Pass_None_None;Zone 11;Zone 7
149;7529118;Pressure;None;From Free Kick;None;None;;;2023-12-01 00:20:52.747;65;0.653;2023-12-01 00:20:53.400;Nigeria;Croatia;Mario Mandžukić;;39.0;33.0;;;None;Nigeria;Croatia;Pressure_None;Pressure_1;Pressure_None_1;7529;Pressure_None;Pressure_None_None;Zone 6;Zone 12
150;7529118;Pass;None;From Free Kick;True;None;10.29563;Victor Moses;2023-12-01 00:20:52.747;65;0.68;2023-12-01 00:20:53.427;Nigeria;Nigeria;Oghenekaro Etebo;Right Foot;81.0;55.0;76.0;64.0;None;Nigeria;Croatia;Pass_None;Pass_3;Pass_None_2;7529;Pass_None;Pass_None_None;Zone 7;Zone 11
151;7529118;Pass;None;From Free Kick;None;None;18.35756;William Troost-Ekong;2023-12-01 00:20:53.427;65;2.04;2023-12-01 00:20:55.467;Nigeria;Nigeria;Victor Moses;Left Foot;76.0;64.0;60.0;55.0;None;Nigeria;Croatia;Pass_None;Pass_4;Pass_None_3;7529;Pass_None;Pass_None_None;Zone 11;Zone 7
152;7529118;Pass;None;From Free Kick;None;None;9.848858;Onyinye Wilfred Ndidi;2023-12-01 00:20:55.467;65;1.28;2023-12-01 00:20:56.747;Nigeria;Nigeria;William Troost-Ekong;Right Foot;60.0;55.0;69.0;51.0;None;Nigeria;Croatia;Pass_None;Pass_5;Pass_None_4;7529;Pass_None;Pass_None_None;Zone 7;Zone 7
153;7529118;Pass;None;From Free Kick;None;None;18.248287;William Troost-Ekong;2023-12-01 00:20:56.747;65;1.4;2023-12-01 00:20:58.147;Nigeria;Nigeria;Onyinye Wilfred Ndidi;Right Foot;69.0;51.0;51.0;54.0;None;Nigeria;Croatia;Pass_None;Pass_6;Pass_None_5;7529;Pass_None;Pass_None_None;Zone 7;Zone 6
154;7529118;Pass;None;From Free Kick;None;None;27.073973;Leon-Aderemi Balogun;2023-12-01 00:21:01.027;66;1.84;2023-12-01 00:21:02.867;Nigeria;Nigeria;William Troost-Ekong;Right Foot;53.0;54.0;55.0;27.0;None;Nigeria;Croatia;Pass_None;Pass_7;Pass_None_6;7529;Pass_None;Pass_None_None;Zone 6;Zone 6
155;7529118;Pressure;None;From Free Kick;None;None;;;2023-12-01 00:21:05.947;66;0.413;2023-12-01 00:21:06.360;Nigeria;Croatia;Luka Modrić;;56.0;55.0;;;None;Nigeria;Croatia;Pressure_None;Pressure_2;Pressure_None_2;7529;Pressure_None;Pressure_None_None;Zone 6;Zone 12
156;7529118;Pressure;None;From Free Kick;None;None;;;2023-12-01 00:21:08.347;66;0.573;2023-12-01 00:21:08.920;Nigeria;Croatia;Mario Mandžukić;;63.0;37.0;;;None;Nigeria;Croatia;Pressure_None;Pressure_3;Pressure_None_3;7529;Pressure_None;Pressure_None_None;Zone 7;Zone 12
